gene,diagonal_original,diagonal_stabilized,diagonal_shift,gershgorin_radius
ARL16,0.0,-0.85225207,-0.85225207,0.80225205
ARL2,0.0,-0.5819504,-0.5819504,0.5319504
ARL3,0.0,-0.528811,-0.528811,0.47881097
ARL4A,0.0,-0.47310877,-0.47310877,0.42310876
ARL4C,0.0,-0.2931713,-0.2931713,0.24317127
ARL5B,0.0,-0.41143498,-0.41143498,0.36143497
ARL6IP1,0.0,-0.5516119,-0.5516119,0.5016119
ARL8A,0.0,-0.391426,-0.391426,0.34142599
ARL9,0.0,-0.3558394,-0.3558394,0.3058394
ARMC10,0.0,-0.6354611,-0.6354611,0.5854611
ARMC2,0.0,-0.51279175,-0.51279175,0.46279174
ARMC4,0.0,-0.32886356,-0.32886356,0.27886355
ARMC5,0.0,-0.5265599,-0.5265599,0.47655988
ARMC6,0.0,-0.46227443,-0.46227443,0.41227442
ARMC8,0.0,-0.39697865,-0.39697865,0.34697863
ARMC9,0.0,-0.3961282,-0.3961282,0.3461282
ARMCX1,0.0,-0.4065525,-0.4065525,0.35655248
ARMCX3,0.0,-0.5472618,-0.5472618,0.4972618
ARMT1,0.0,-0.51215655,-0.51215655,0.46215653
ARNT,0.0,-0.41298717,-0.41298717,0.36298716
ARNT2,0.0,-0.5234082,-0.5234082,0.47340816
ARPC1A,0.0,-0.8411482,-0.8411482,0.7911482
ARPC1B,0.0,-0.43456173,-0.43456173,0.38456172
ARPC2,0.0,-0.5467277,-0.5467277,0.4967277
ARPC3,0.0,-0.50801265,-0.50801265,0.45801264
ARPC4,0.0,-0.7093846,-0.7093846,0.6593846
ARPC5L,0.0,-0.5183196,-0.5183196,0.4683196
ARRB1,0.0,-0.43280768,-0.43280768,0.38280767
ARRDC2,0.0,-0.5501516,-0.5501516,0.5001516
ARRDC3,0.0,-0.48692685,-0.48692685,0.43692684
ARSD,0.0,-0.43098244,-0.43098244,0.38098243
ARSG,0.0,-0.3734415,-0.3734415,0.32344148
ARSJ,0.0,-0.4421022,-0.4421022,0.39210218
ART5,0.0,-0.42852753,-0.42852753,0.37852752
ARV1,0.0,-0.8870451,-0.8870451,0.8370451
ARVCF,0.0,-0.40446663,-0.40446663,0.35446662
ARX,0.0,-0.40594792,-0.40594792,0.3559479
ASAH1,0.0,-0.51296836,-0.51296836,0.46296838
ASAH2B,0.0,-0.41724467,-0.41724467,0.36724466
ASAP1,0.0,-0.44876295,-0.44876295,0.39876294
ASAP2,0.0,-0.6022341,-0.6022341,0.5522341
ASAP3,0.0,-0.579325,-0.579325,0.529325
ASB1,0.0,-0.56260175,-0.56260175,0.51260173
ASB10,0.0,-0.41880313,-0.41880313,0.3688031
ASB13,0.0,-0.39581457,-0.39581457,0.34581456
ASB16,0.0,-0.7071431,-0.7071431,0.6571431
ASB2,0.0,-0.38294816,-0.38294816,0.33294815
ASB6,0.0,-0.5519538,-0.5519538,0.5019538
ASCC1,0.0,-0.74183875,-0.74183875,0.69183874
ASCC3,0.0,-0.5283515,-0.5283515,0.47835147
ASCL1,0.0,-0.4373376,-0.4373376,0.3873376
ASCL2,0.0,-0.32601842,-0.32601842,0.2760184
ASF1A,0.0,-0.62408286,-0.62408286,0.57408285
ASF1B,0.0,-0.7370846,-0.7370846,0.6870846
ASH2L,0.0,-0.64975756,-0.64975756,0.59975755
ASIC1,0.0,-0.49009943,-0.49009943,0.44009942
ASIC2,0.0,-0.3042159,-0.3042159,0.2542159
ASL,0.0,-0.6026132,-0.6026132,0.5526132
ASNS,0.0,-0.5487415,-0.5487415,0.4987415
ASNSD1,0.0,-0.70239156,-0.70239156,0.65239155
ASPM,0.0,-0.73092407,-0.73092407,0.68092406
ASS1,0.0,-0.45187297,-0.45187297,0.40187296
ASTE1,0.0,-0.53666294,-0.53666294,0.48666292
ASTN2,0.0,-0.53572714,-0.53572714,0.48572716
ASXL1,0.0,-0.5634103,-0.5634103,0.5134103
ASXL2,0.0,-0.71899134,-0.71899134,0.6689913
ASXL3,0.0,-0.3354841,-0.3354841,0.28548408
ASZ1,0.0,-0.38424507,-0.38424507,0.33424506
ATAD1,0.0,-0.46809596,-0.46809596,0.41809595
ATAD2,0.0,-0.61445624,-0.61445624,0.5644562
ATAD3A,0.0,-0.5168968,-0.5168968,0.4668968
ATAD3B,0.0,-0.4192512,-0.4192512,0.3692512
ATAD5,0.0,-0.48115554,-0.48115554,0.43115553
ATE1,0.0,-0.47973028,-0.47973028,0.42973027
ATF2,0.0,-0.5404317,-0.5404317,0.4904317
ATF3,0.0,-0.6830902,-0.6830902,0.6330902
ATF4,0.0,-0.53504384,-0.53504384,0.48504382
ATF5,0.0,-0.4683059,-0.4683059,0.41830587
ATF6B,0.0,-0.3273212,-0.3273212,0.2773212
ATF7,0.0,-0.5496455,-0.5496455,0.49964547
ATF7IP2,0.0,-0.2033162,-0.2033162,0.1533162
ATG10,0.0,-0.5285759,-0.5285759,0.47857592
ATG12,0.0,-0.5697147,-0.5697147,0.5197147
ATG16L2,0.0,-0.34571847,-0.34571847,0.29571846
ATG2A,0.0,-0.36160642,-0.36160642,0.3116064
ATG2B,0.0,-0.4811643,-0.4811643,0.4311643
ATG4A,0.0,-0.909682,-0.909682,0.85968196
ATG4B,0.0,-0.50139433,-0.50139433,0.45139432
ATG4C,0.0,-0.3303976,-0.3303976,0.2803976
ATG4D,0.0,-0.68547845,-0.68547845,0.63547844
ATG9A,0.0,-0.54728794,-0.54728794,0.49728793
ATL1,0.0,-0.59813887,-0.59813887,0.54813886
ATL2,0.0,-0.43704674,-0.43704674,0.38704672
ATOH1,0.0,-0.3959393,-0.3959393,0.34593928
ATOX1,0.0,-0.57070684,-0.57070684,0.52070683
ATP10A,0.0,-0.31275725,-0.31275725,0.26275724
ATP10D,0.0,-0.36577928,-0.36577928,0.31577927
ATP11A,0.0,-0.48481375,-0.48481375,0.43481374
ATP12A,0.0,-0.42874756,-0.42874756,0.37874755
ATP13A1,0.0,-0.40088266,-0.40088266,0.35088265
ATP13A2,0.0,-0.47200727,-0.47200727,0.42200726
ATP1A1,0.0,-0.46618998,-0.46618998,0.41618997
ATP1A3,0.0,-0.443129,-0.443129,0.393129
ATP1B1,0.0,-0.5755718,-0.5755718,0.52557176
ATP2A1,0.0,-0.40590057,-0.40590057,0.35590056
ATP2A3,0.0,-0.4413898,-0.4413898,0.3913898
ATP2B3,0.0,-0.3521991,-0.3521991,0.3021991
ATP2C1,0.0,-0.5242239,-0.5242239,0.4742239
ATP2C2,0.0,-0.40079516,-0.40079516,0.35079515
ATP4B,0.0,-0.3777287,-0.3777287,0.3277287
ATP5E,0.0,-0.5087667,-0.5087667,0.45876673
ATP5I,0.0,-0.4900368,-0.4900368,0.44003677
ATP6AP2,0.0,-0.5386349,-0.5386349,0.48863488
ATP6V0B,0.0,-0.9243457,-0.9243457,0.87434566
ATP6V0D1,0.0,-0.6448373,-0.6448373,0.5948373
ATP6V0E1,0.0,-0.5005641,-0.5005641,0.4505641
ATP6V0E2,0.0,-0.63980484,-0.63980484,0.5898048
ATP6V1B1,0.0,-0.5118646,-0.5118646,0.4618646
ATP6V1C1,0.0,-0.87003183,-0.87003183,0.8200318
ATP6V1D,0.0,-0.7465103,-0.7465103,0.6965103
ATP6V1E1,0.0,-0.6965025,-0.6965025,0.6465025
ATP6V1H,0.0,-0.7816466,-0.7816466,0.7316466
ATP7A,0.0,-0.5651182,-0.5651182,0.5151182
ATP7B,0.0,-0.546817,-0.546817,0.496817
ATP8A1,0.0,-0.43403578,-0.43403578,0.38403577
ATP8B1,0.0,-0.48319152,-0.48319152,0.4331915
ATP8B3,0.0,-0.53049415,-0.53049415,0.48049417
ATP9A,0.0,-0.5825215,-0.5825215,0.5325215
ATP9B,0.0,-0.53574723,-0.53574723,0.48574722
ATPAF1,0.0,-0.6547511,-0.6547511,0.6047511
ATPAF2,0.0,-0.79741806,-0.79741806,0.74741805
ATRAID,0.0,-0.53520405,-0.53520405,0.48520404
ATRIP,0.0,-0.7208059,-0.7208059,0.6708059
ATRN,0.0,-0.67078274,-0.67078274,0.62078273
ATRNL1,0.0,-0.45637333,-0.45637333,0.40637332
ATXN10,0.0,-0.43050677,-0.43050677,0.38050675
ATXN1L,0.0,-0.9984502,-0.9984502,0.9484502
ATXN2L,0.0,-0.6675986,-0.6675986,0.6175986
ATXN3,0.0,-0.36176822,-0.36176822,0.3117682
ATXN7,0.0,-0.40765843,-0.40765843,0.35765842
ATXN7L1,0.0,-0.5149388,-0.5149388,0.4649388
AUH,0.0,-0.48717153,-0.48717153,0.43717152
AUNIP,0.0,-0.48104247,-0.48104247,0.43104246
AUP1,0.0,-0.77781695,-0.77781695,0.72781694
AURKA,0.0,-0.60015565,-0.60015565,0.55015564
AURKAIP1,0.0,-0.7773885,-0.7773885,0.7273885
AURKB,0.0,-0.74620754,-0.74620754,0.6962075
AVEN,0.0,-0.6267062,-0.6267062,0.5767062
AVPI1,0.0,-0.52271837,-0.52271837,0.47271836
AVPR1B,0.0,-0.34131792,-0.34131792,0.2913179
AXIN2,0.0,-0.37794605,-0.37794605,0.32794604
AXL,0.0,-0.5599445,-0.5599445,0.5099445
AZI2,0.0,-0.54572064,-0.54572064,0.49572062
AZIN2,0.0,-0.52089065,-0.52089065,0.47089064
B3GALNT1,0.0,-0.49048,-0.49048,0.44048
B3GALNT2,0.0,-0.60752296,-0.60752296,0.55752295
B3GALT4,0.0,-0.47258994,-0.47258994,0.42258993
B3GALT5,0.0,-0.4260455,-0.4260455,0.3760455
B3GALT6,0.0,-0.7306477,-0.7306477,0.6806477
B3GAT2,0.0,-0.32445097,-0.32445097,0.27445096
B3GNT2,0.0,-0.3966388,-0.3966388,0.3466388
B3GNT3,0.0,-0.3652299,-0.3652299,0.3152299
B3GNT4,0.0,-0.40631542,-0.40631542,0.3563154
B3GNT7,0.0,-0.44032302,-0.44032302,0.390323
B3GNTL1,0.0,-0.46563083,-0.46563083,0.41563082
B4GALNT1,0.0,-0.3967226,-0.3967226,0.3467226
B4GALNT2,0.0,-0.39565867,-0.39565867,0.34565866
B4GALNT3,0.0,-0.36183518,-0.36183518,0.31183517
B4GALNT4,0.0,-0.37036258,-0.37036258,0.32036257
B4GALT1,0.0,-0.82765347,-0.82765347,0.77765346
B4GALT2,0.0,-0.47940177,-0.47940177,0.42940176
B4GALT4,0.0,-0.555574,-0.555574,0.505574
B4GALT5,0.0,-0.49580655,-0.49580655,0.44580653
B9D1,0.0,-0.5734506,-0.5734506,0.5234506
BACE1,0.0,-0.45172966,-0.45172966,0.40172964
BACE2,0.0,-0.38081202,-0.38081202,0.330812
BACH1,0.0,-0.34477606,-0.34477606,0.29477605
BAD,0.0,-0.57562673,-0.57562673,0.5256267
BAG1,0.0,-0.93536264,-0.93536264,0.8853626
BAG3,0.0,-0.6898086,-0.6898086,0.6398086
BAG4,0.0,-0.54592276,-0.54592276,0.49592274
BAG5,0.0,-1.2123319,-1.2123319,1.1623319
BAG6,0.0,-0.8217158,-0.8217158,0.77171576
BAGE,0.0,-0.8856269,-0.8856269,0.8356269
BAGE2,0.0,-0.77010906,-0.77010906,0.72010905
BAGE3,0.0,-0.8317289,-0.8317289,0.78172886
BAGE4,0.0,-0.3380832,-0.3380832,0.2880832
BAHD1,0.0,-0.35116744,-0.35116744,0.30116743
BAIAP2L1,0.0,-0.48256725,-0.48256725,0.43256724
BAIAP2L2,0.0,-0.3230329,-0.3230329,0.27303287
BAIAP3,0.0,-0.44606137,-0.44606137,0.39606136
BAMBI,0.0,-0.48271447,-0.48271447,0.43271446
BANP,0.0,-0.5337313,-0.5337313,0.48373127
BAP1,0.0,-0.94297516,-0.94297516,0.89297515
BARD1,0.0,-0.5381231,-0.5381231,0.48812306
BARHL2,0.0,-0.36165422,-0.36165422,0.3116542
BARX2,0.0,-0.36661518,-0.36661518,0.31661516
BATF2,0.0,-0.6125949,-0.6125949,0.5625949
BATF3,0.0,-0.37650347,-0.37650347,0.32650346
BAZ1B,0.0,-0.59306026,-0.59306026,0.54306024
BAZ2B,0.0,-0.4105955,-0.4105955,0.3605955
BBC3,0.0,-0.48230585,-0.48230585,0.43230584
BBS1,0.0,-0.6810931,-0.6810931,0.6310931
BBS10,0.0,-0.4072852,-0.4072852,0.3572852
BBS12,0.0,-0.55832726,-0.55832726,0.50832725
BBS4,0.0,-0.5592676,-0.5592676,0.50926757
BBS9,0.0,-0.7306101,-0.7306101,0.68061006
BCAM,0.0,-0.31916395,-0.31916395,0.26916394
BCAP29,0.0,-0.6195002,-0.6195002,0.5695002
BCAP31,0.0,-0.67200243,-0.67200243,0.6220024
BCAR1,0.0,-0.79178,-0.79178,0.74178
BCAR3,0.0,-0.5664651,-0.5664651,0.51646507
BCAS3,0.0,-0.5607893,-0.5607893,0.5107893
BCAS4,0.0,-0.59347445,-0.59347445,0.54347444
BCAT2,0.0,-0.8465407,-0.8465407,0.7965407
BCCIP,0.0,-0.4858575,-0.4858575,0.43585747
BCDIN3D,0.0,-0.39488667,-0.39488667,0.34488666
BCKDHB,0.0,-0.57721007,-0.57721007,0.52721006
BCL10,0.0,-0.45901376,-0.45901376,0.40901375
BCL11A,0.0,-0.32753807,-0.32753807,0.27753806
BCL2,0.0,-0.42712578,-0.42712578,0.37712577
BCL2L13,0.0,-0.79231197,-0.79231197,0.74231195
BCL2L2,0.0,-0.61956996,-0.61956996,0.56956995
BCL6,0.0,-0.4200029,-0.4200029,0.3700029
BCL7A,0.0,-0.4014551,-0.4014551,0.3514551
BCL7B,0.0,-0.5656257,-0.5656257,0.5156257
BCLAF1,0.0,-0.47941488,-0.47941488,0.42941487
BCOR,0.0,-0.5180687,-0.5180687,0.4680687
BCR,0.0,-0.5530526,-0.5530526,0.5030526
BDH1,0.0,-0.45717,-0.45717,0.40717
BDKRB2,0.0,-0.46627086,-0.46627086,0.41627085
BDNF,0.0,-0.41473237,-0.41473237,0.36473235
BECN1,0.0,-0.47970927,-0.47970927,0.42970926
BEGAIN,0.0,-0.4753071,-0.4753071,0.4253071
BEND2,0.0,-0.32958713,-0.32958713,0.27958712
BEND3,0.0,-0.52359223,-0.52359223,0.47359222
BEST2,0.0,-0.40788096,-0.40788096,0.35788095
BET1,0.0,-0.4223372,-0.4223372,0.3723372
BET1L,0.0,-0.6099505,-0.6099505,0.5599505
BEX2,0.0,-0.5143513,-0.5143513,0.46435133
BEX4,0.0,-0.56101227,-0.56101227,0.51101226
BEX5,0.0,-0.5848279,-0.5848279,0.5348279
BFAR,0.0,-0.79160434,-0.79160434,0.7416043
BFSP1,0.0,-0.5763412,-0.5763412,0.5263412
BHLHE23,0.0,-0.411268,-0.411268,0.36126798
BHLHE40,0.0,-0.49319714,-0.49319714,0.44319713
BHMT2,0.0,-0.3889671,-0.3889671,0.33896708
BICD2,0.0,-0.42928794,-0.42928794,0.37928793
BID,0.0,-0.48575735,-0.48575735,0.43575734
BIN3,0.0,-0.40749356,-0.40749356,0.35749355
BIRC2,0.0,-0.6151632,-0.6151632,0.5651632
BIRC5,0.0,-0.47636318,-0.47636318,0.42636317
BIRC6,0.0,-0.52734643,-0.52734643,0.47734642
BIRC7,0.0,-0.3231876,-0.3231876,0.27318758
BIVM,0.0,-0.4750817,-0.4750817,0.4250817
BLCAP,0.0,-0.5421941,-0.5421941,0.49219412
BLM,0.0,-0.47142845,-0.47142845,0.42142844
BLOC1S1,0.0,-0.58441603,-0.58441603,0.534416
BLOC1S2,0.0,-0.46962792,-0.46962792,0.4196279
BLOC1S3,0.0,-0.35597742,-0.35597742,0.3059774
BLOC1S4,0.0,-0.6858241,-0.6858241,0.6358241
BLOC1S5,0.0,-0.4354832,-0.4354832,0.38548318
BLOC1S6,0.0,-0.7828041,-0.7828041,0.73280406
BLVRA,0.0,-0.47630224,-0.47630224,0.42630222
BLZF1,0.0,-0.8080934,-0.8080934,0.7580934
BMF,0.0,-0.5505836,-0.5505836,0.5005836
BMI1,0.0,-0.53986394,-0.53986394,0.48986393
BMP1,0.0,-0.6853233,-0.6853233,0.6353233
BMP2K,0.0,-0.49428937,-0.49428937,0.44428936
BMP3,0.0,-0.41965833,-0.41965833,0.36965832
BMP4,0.0,-0.4255187,-0.4255187,0.37551868
BMP6,0.0,-0.54097795,-0.54097795,0.49097794
BMP7,0.0,-0.30438206,-0.30438206,0.25438204
BMP8A,0.0,-0.3930305,-0.3930305,0.34303048
BMP8B,0.0,-0.564726,-0.564726,0.514726
BMPER,0.0,-0.4360604,-0.4360604,0.3860604
BMPR1A,0.0,-0.57534546,-0.57534546,0.52534544
BMPR1B,0.0,-0.31347102,-0.31347102,0.263471
BMPR2,0.0,-0.5005973,-0.5005973,0.4505973
BMS1,0.0,-0.4928669,-0.4928669,0.4428669
BMS1P4,0.0,-0.5490479,-0.5490479,0.4990479
BNC1,0.0,-0.46466675,-0.46466675,0.41466674
BNC2,0.0,-0.44693244,-0.44693244,0.39693242
BNIP3,0.0,-0.6410822,-0.6410822,0.5910822
BNIP3L,0.0,-0.5636752,-0.5636752,0.5136752
BOD1,0.0,-0.765906,-0.765906,0.71590596
BOD1L1,0.0,-0.36675528,-0.36675528,0.31675526
BOK,0.0,-0.41588408,-0.41588408,0.36588407
BOLA1,0.0,-0.5053174,-0.5053174,0.45531738
BOLA3,0.0,-0.62550145,-0.62550145,0.57550144
BOLL,0.0,-0.37471575,-0.37471575,0.32471573
BOP1,0.0,-0.7024397,-0.7024397,0.6524397
BPGM,0.0,-0.50417215,-0.50417215,0.45417213
BPTF,0.0,-0.40505236,-0.40505236,0.35505235
BRAF,0.0,-0.6208691,-0.6208691,0.5708691
BRAP,0.0,-0.47347027,-0.47347027,0.42347026
BRCA1,0.0,-0.36014444,-0.36014444,0.31014442
BRCA2,0.0,-0.43532658,-0.43532658,0.38532656
BRD1,0.0,-0.6665141,-0.6665141,0.6165141
BRD2,0.0,-0.6319764,-0.6319764,0.5819764
BRD3,0.0,-0.5630411,-0.5630411,0.5130411
BRD8,0.0,-0.6058272,-0.6058272,0.5558272
BRD9,0.0,-0.8706828,-0.8706828,0.82068276
BRDT,0.0,-0.43995023,-0.43995023,0.38995022
BREA2,0.0,-0.48799914,-0.48799914,0.43799913
BRF1,0.0,-0.6274437,-0.6274437,0.57744366
BRF2,0.0,-0.6608208,-0.6608208,0.6108208
BRI3,0.0,-0.36399317,-0.36399317,0.31399316
BRI3BP,0.0,-0.6556777,-0.6556777,0.60567766
BRICD5,0.0,-0.58662635,-0.58662635,0.53662634
BRK1,0.0,-0.6037032,-0.6037032,0.5537032
BRMS1,0.0,-0.60474557,-0.60474557,0.55474555
BRMS1L,0.0,-0.5701797,-0.5701797,0.5201797
BROX,0.0,-0.74263364,-0.74263364,0.6926336
BRPF3,0.0,-0.5648319,-0.5648319,0.5148319
BRSK1,0.0,-0.4994551,-0.4994551,0.44945508
BRSK2,0.0,-0.44746897,-0.44746897,0.39746895
BRWD1,0.0,-0.5002395,-0.5002395,0.45023948
BRWD1-IT2,0.0,-0.3723368,-0.3723368,0.3223368
BRWD3,0.0,-0.4125303,-0.4125303,0.3625303
BSDC1,0.0,-1.2281458,-1.2281458,1.1781459
BSG,0.0,-0.63882154,-0.63882154,0.58882153
BSX,0.0,-0.2874792,-0.2874792,0.23747918
BTAF1,0.0,-0.5475483,-0.5475483,0.49754828
BTBD10,0.0,-0.80285925,-0.80285925,0.75285923
BTBD17,0.0,-0.3733768,-0.3733768,0.32337677
BTBD3,0.0,-0.520327,-0.520327,0.470327
BTBD6,0.0,-0.87193173,-0.87193173,0.8219317
BTBD7,0.0,-0.6197868,-0.6197868,0.5697868
BTBD8,0.0,-0.42676064,-0.42676064,0.37676063
BTBD9,0.0,-0.45868248,-0.45868248,0.40868247
BTC,0.0,-0.4609027,-0.4609027,0.41090268
BTD,0.0,-0.60244447,-0.60244447,0.55244446
BTF3,0.0,-0.37114397,-0.37114397,0.32114395
BTG1,0.0,-0.47662202,-0.47662202,0.426622
BTG2,0.0,-0.4201247,-0.4201247,0.3701247
BTG3,0.0,-0.2628999,-0.2628999,0.2128999
BTG4,0.0,-0.33159903,-0.33159903,0.28159901
BTN1A1,0.0,-0.43408015,-0.43408015,0.38408014
BUB1,0.0,-0.61793333,-0.61793333,0.5679333
BUD13,0.0,-0.47743505,-0.47743505,0.42743504
BUD31,0.0,-0.85205525,-0.85205525,0.80205524
BZW2,0.0,-0.6734299,-0.6734299,0.6234299
C10orf25,0.0,-0.406542,-0.406542,0.356542
C10orf71,0.0,-0.4095065,-0.4095065,0.3595065
C10orf82,0.0,-0.20390262,-0.20390262,0.15390262
C11orf24,0.0,-0.57695264,-0.57695264,0.5269526
C11orf54,0.0,-0.87199926,-0.87199926,0.82199925
C11orf68,0.0,-0.59063953,-0.59063953,0.5406395
C11orf74,0.0,-0.47596282,-0.47596282,0.4259628
C11orf80,0.0,-0.6437073,-0.6437073,0.59370726
C11orf91,0.0,-0.4109506,-0.4109506,0.3609506
C11orf95,0.0,-0.45195326,-0.45195326,0.40195325
C11orf96,0.0,-0.93930334,-0.93930334,0.8893033
C11orf97,0.0,-0.45584315,-0.45584315,0.40584314
C12orf40,0.0,-0.4470785,-0.4470785,0.39707848
C12orf42,0.0,-0.4067539,-0.4067539,0.3567539
C12orf49,0.0,-0.5393103,-0.5393103,0.48931026
C12orf5,0.0,-0.33744282,-0.33744282,0.2874428
C12orf56,0.0,-0.4954504,-0.4954504,0.4454504
C12orf57,0.0,-0.66796696,-0.66796696,0.61796695
C12orf60,0.0,-0.4720379,-0.4720379,0.4220379
C12orf66,0.0,-0.4212981,-0.4212981,0.37129807
C12orf75,0.0,-0.3948738,-0.3948738,0.3448738
C12orf76,0.0,-0.72461027,-0.72461027,0.67461026
C14orf1,0.0,-0.37662497,-0.37662497,0.32662496
C14orf119,0.0,-0.43278563,-0.43278563,0.38278562
C14orf93,0.0,-0.55412096,-0.55412096,0.50412095
C15orf39,0.0,-0.4917457,-0.4917457,0.4417457
C15orf48,0.0,-0.50958157,-0.50958157,0.45958155
C15orf61,0.0,-0.7334192,-0.7334192,0.68341917
C16orf46,0.0,-0.30241776,-0.30241776,0.25241774
C16orf54,0.0,-0.35757643,-0.35757643,0.30757642
C16orf70,0.0,-0.80531996,-0.80531996,0.75531995
C16orf71,0.0,-0.5053621,-0.5053621,0.4553621
C16orf74,0.0,-0.46639368,-0.46639368,0.41639367
C16orf86,0.0,-0.59372,-0.59372,0.54372
C16orf87,0.0,-0.4859784,-0.4859784,0.43597838
C17orf100,0.0,-0.4735909,-0.4735909,0.4235909
C17orf104,0.0,-0.38749585,-0.38749585,0.33749583
C17orf58,0.0,-0.43935043,-0.43935043,0.3893504
C17orf67,0.0,-0.39002585,-0.39002585,0.34002584
C17orf82,0.0,-0.46334752,-0.46334752,0.4133475
C17orf97,0.0,-0.4846021,-0.4846021,0.43460208
C17orf98,0.0,-0.3666748,-0.3666748,0.3166748
C17orf99,0.0,-0.42752534,-0.42752534,0.37752533
C18orf21,0.0,-0.6210597,-0.6210597,0.5710597
C18orf25,0.0,-0.7590652,-0.7590652,0.7090652
C18orf54,0.0,-0.37081864,-0.37081864,0.32081863
C18orf63,0.0,-0.35645258,-0.35645258,0.30645257
C19orf25,0.0,-0.6607175,-0.6607175,0.6107175
C19orf33,0.0,-0.20923354,-0.20923354,0.15923354
C19orf44,0.0,-0.48094225,-0.48094225,0.43094224
C19orf47,0.0,-0.50187486,-0.50187486,0.45187488
C19orf48,0.0,-0.5119954,-0.5119954,0.46199536
C19orf53,0.0,-0.5192266,-0.5192266,0.4692266
C19orf57,0.0,-0.42803332,-0.42803332,0.3780333
C19orf67,0.0,-0.4003433,-0.4003433,0.3503433
C19orf68,0.0,-0.38600162,-0.38600162,0.3360016
C19orf73,0.0,-0.48911887,-0.48911887,0.43911886
C1GALT1C1,0.0,-0.5838694,-0.5838694,0.5338694
C1orf115,0.0,-0.43048912,-0.43048912,0.3804891
C1orf122,0.0,-0.51741576,-0.51741576,0.46741578
C1orf141,0.0,-0.39840937,-0.39840937,0.34840935
C1orf146,0.0,-0.31452507,-0.31452507,0.26452506
C1orf159,0.0,-0.57776,-0.57776,0.52775997
C1orf167,0.0,-0.37075093,-0.37075093,0.32075092
C1orf21,0.0,-0.42768073,-0.42768073,0.37768072
C1orf210,0.0,-0.3972939,-0.3972939,0.34729388
C1orf216,0.0,-0.5937326,-0.5937326,0.5437326
C1orf220,0.0,-0.57109994,-0.57109994,0.5210999
C1orf229,0.0,-0.36811244,-0.36811244,0.31811243
C1orf35,0.0,-1.0053017,-1.0053017,0.95530176
C1orf43,0.0,-0.57416934,-0.57416934,0.5241693
C1orf50,0.0,-0.8473557,-0.8473557,0.7973557
C1orf87,0.0,-0.39597762,-0.39597762,0.3459776
C1orf94,0.0,-0.5395387,-0.5395387,0.48953867
C1QL1,0.0,-0.5513508,-0.5513508,0.50135076
C1QL4,0.0,-0.42854023,-0.42854023,0.37854022
C1QTNF8,0.0,-0.36317027,-0.36317027,0.31317025
C1QTNF9B,0.0,-0.41222876,-0.41222876,0.36222875
C1R,0.0,-0.516684,-0.516684,0.46668398
C20orf24,0.0,-0.42461112,-0.42461112,0.3746111
C20orf27,0.0,-0.456649,-0.456649,0.406649
C20orf85,0.0,-0.66028255,-0.66028255,0.61028254
C21orf58,0.0,-0.5812983,-0.5812983,0.5312983
C21orf91,0.0,-0.34638816,-0.34638816,0.29638815
C22orf23,0.0,-0.47793478,-0.47793478,0.42793477
C22orf39,0.0,-0.7780773,-0.7780773,0.7280773
C2CD2,0.0,-0.49010527,-0.49010527,0.44010526
C2CD3,0.0,-0.36913946,-0.36913946,0.31913945
C2CD4A,0.0,-0.4037319,-0.4037319,0.3537319
C2orf27B,0.0,-0.4118092,-0.4118092,0.3618092
C2orf49,0.0,-0.39221555,-0.39221555,0.34221554
C2orf88,0.0,-0.39647853,-0.39647853,0.34647852
C3orf18,0.0,-0.38117737,-0.38117737,0.33117735
C3orf33,0.0,-0.56154615,-0.56154615,0.51154613
C3orf38,0.0,-0.48386246,-0.48386246,0.43386245
C3orf52,0.0,-0.41898775,-0.41898775,0.36898774
C3orf62,0.0,-0.34228152,-0.34228152,0.2922815
C3orf67,0.0,-0.4210559,-0.4210559,0.3710559
C3orf70,0.0,-0.4122643,-0.4122643,0.36226428
C3orf80,0.0,-0.43366033,-0.43366033,0.38366032
C4orf19,0.0,-0.4925186,-0.4925186,0.4425186
C4orf36,0.0,-0.46148306,-0.46148306,0.41148305
C4orf48,0.0,-0.422722,-0.422722,0.372722
C5orf22,0.0,-0.54592717,-0.54592717,0.49592716
C5orf24,0.0,-0.47091147,-0.47091147,0.42091146
C5orf30,0.0,-0.45165473,-0.45165473,0.40165472
C5orf45,0.0,-0.37390277,-0.37390277,0.32390276
C5orf47,0.0,-0.3638842,-0.3638842,0.3138842
C5orf63,0.0,-0.40693566,-0.40693566,0.35693565
C6orf132,0.0,-0.5078995,-0.5078995,0.45789954
C6orf141,0.0,-0.42150396,-0.42150396,0.37150395
C6orf195,0.0,-0.37264892,-0.37264892,0.3226489
C6orf47,0.0,-0.62945825,-0.62945825,0.57945824
C6orf52,0.0,-0.46721524,-0.46721524,0.41721523
C7orf13,0.0,-0.3624447,-0.3624447,0.3124447
C7orf25,0.0,-0.86761457,-0.86761457,0.81761456
C7orf31,0.0,-0.34993696,-0.34993696,0.29993695
C7orf50,0.0,-0.8106124,-0.8106124,0.76061237
C7orf57,0.0,-0.5943361,-0.5943361,0.5443361
C8G,0.0,-0.3242411,-0.3242411,0.2742411
C8orf33,0.0,-0.7893484,-0.7893484,0.7393484
C8orf34,0.0,-0.4643881,-0.4643881,0.4143881
C8orf74,0.0,-0.40518117,-0.40518117,0.35518116
C8orf76,0.0,-0.6720821,-0.6720821,0.6220821
