gene,diagonal_original,diagonal_stabilized,diagonal_shift,gershgorin_radius
ARL2,0.0,-0.5819499,-0.5819499,0.5319499
ARL3,0.0,-0.52881104,-0.52881104,0.47881103
ARL4A,0.0,-0.4731086,-0.4731086,0.42310858
ARL4C,0.0,-0.29317126,-0.29317126,0.24317124
ARL5B,0.0,-0.411435,-0.411435,0.361435
ARL6IP1,0.0,-0.5516121,-0.5516121,0.50161207
ARL8A,0.0,-0.3914261,-0.3914261,0.34142607
ARL9,0.0,-0.3558395,-0.3558395,0.30583948
ARMC10,0.0,-0.6354611,-0.6354611,0.5854611
ARMC2,0.0,-0.51279193,-0.51279193,0.46279192
ARMC4,0.0,-0.3288634,-0.3288634,0.2788634
ARMC5,0.0,-0.5265599,-0.5265599,0.47655988
ARMC6,0.0,-0.46227464,-0.46227464,0.41227463
ARMC8,0.0,-0.3969784,-0.3969784,0.3469784
ARMC9,0.0,-0.3961286,-0.3961286,0.34612858
ARMCX1,0.0,-0.40655273,-0.40655273,0.35655272
ARMCX3,0.0,-0.547262,-0.547262,0.497262
ARMT1,0.0,-0.5121565,-0.5121565,0.4621565
ARNT,0.0,-0.41298783,-0.41298783,0.36298782
ARNT2,0.0,-0.52340835,-0.52340835,0.47340834
ARPC1A,0.0,-0.84114826,-0.84114826,0.79114825
ARPC1B,0.0,-0.43456185,-0.43456185,0.38456184
ARPC2,0.0,-0.546728,-0.546728,0.49672803
ARPC3,0.0,-0.50801265,-0.50801265,0.45801267
ARPC4,0.0,-0.709385,-0.709385,0.65938497
ARPC5L,0.0,-0.5183195,-0.5183195,0.46831948
ARRB1,0.0,-0.4328074,-0.4328074,0.38280737
ARRDC2,0.0,-0.5501513,-0.5501513,0.5001513
ARRDC3,0.0,-0.48692638,-0.48692638,0.43692636
ARSD,0.0,-0.43098247,-0.43098247,0.38098246
ARSG,0.0,-0.3734414,-0.3734414,0.3234414
ARSJ,0.0,-0.44210237,-0.44210237,0.39210236
ART5,0.0,-0.42852724,-0.42852724,0.37852722
ARV1,0.0,-0.88704526,-0.88704526,0.83704525
ARVCF,0.0,-0.40446603,-0.40446603,0.35446602
ARX,0.0,-0.4059478,-0.4059478,0.3559478
ASAH1,0.0,-0.51296836,-0.51296836,0.46296835
ASAH2B,0.0,-0.41724497,-0.41724497,0.36724496
ASAP1,0.0,-0.44876263,-0.44876263,0.3987626
ASAP2,0.0,-0.60223407,-0.60223407,0.55223405
ASAP3,0.0,-0.57932454,-0.57932454,0.52932453
ASB1,0.0,-0.5626015,-0.5626015,0.5126015
ASB10,0.0,-0.41880277,-0.41880277,0.36880276
ASB13,0.0,-0.39581433,-0.39581433,0.34581432
ASB16,0.0,-0.7071438,-0.7071438,0.6571438
ASB2,0.0,-0.38294813,-0.38294813,0.33294812
ASB6,0.0,-0.55195373,-0.55195373,0.5019537
ASCC1,0.0,-0.7418389,-0.7418389,0.69183886
ASCC3,0.0,-0.52835137,-0.52835137,0.47835135
ASCL1,0.0,-0.43733776,-0.43733776,0.38733774
ASCL2,0.0,-0.326018,-0.326018,0.276018
ASF1A,0.0,-0.6240826,-0.6240826,0.5740826
ASF1B,0.0,-0.7370846,-0.7370846,0.6870846
ASH2L,0.0,-0.64975786,-0.64975786,0.59975785
ASIC1,0.0,-0.49009964,-0.49009964,0.44009963
ASIC2,0.0,-0.3042158,-0.3042158,0.25421578
ASL,0.0,-0.60261375,-0.60261375,0.55261374
ASNS,0.0,-0.5487416,-0.5487416,0.49874157
ASNSD1,0.0,-0.7023913,-0.7023913,0.6523913
ASPM,0.0,-0.730924,-0.730924,0.680924
ASS1,0.0,-0.45187265,-0.45187265,0.40187263
ASTE1,0.0,-0.5366627,-0.5366627,0.4866627
ASTN2,0.0,-0.5357271,-0.5357271,0.4857271
ASXL1,0.0,-0.56341016,-0.56341016,0.51341015
ASXL2,0.0,-0.718991,-0.718991,0.66899097
ASXL3,0.0,-0.33548415,-0.33548415,0.28548414
ASZ1,0.0,-0.38424498,-0.38424498,0.33424497
ATAD1,0.0,-0.46809578,-0.46809578,0.41809577
ATAD2,0.0,-0.6144561,-0.6144561,0.5644561
ATAD3A,0.0,-0.51689684,-0.51689684,0.46689683
ATAD3B,0.0,-0.41925138,-0.41925138,0.36925137
ATAD5,0.0,-0.48115557,-0.48115557,0.43115556
ATE1,0.0,-0.4797303,-0.4797303,0.4297303
ATF2,0.0,-0.54043174,-0.54043174,0.49043173
ATF3,0.0,-0.6830906,-0.6830906,0.6330906
ATF4,0.0,-0.5350433,-0.5350433,0.4850433
ATF5,0.0,-0.46830583,-0.46830583,0.4183058
ATF6B,0.0,-0.3273211,-0.3273211,0.2773211
ATF7,0.0,-0.54964536,-0.54964536,0.49964538
ATF7IP2,0.0,-0.20331606,-0.20331606,0.15331607
ATG10,0.0,-0.5285759,-0.5285759,0.4785759
ATG12,0.0,-0.56971455,-0.56971455,0.51971453
ATG16L2,0.0,-0.34571835,-0.34571835,0.29571834
ATG2A,0.0,-0.3616063,-0.3616063,0.3116063
ATG2B,0.0,-0.48116454,-0.48116454,0.43116453
ATG4A,0.0,-0.909682,-0.909682,0.85968196
ATG4B,0.0,-0.5013943,-0.5013943,0.45139426
ATG4C,0.0,-0.3303974,-0.3303974,0.2803974
ATG4D,0.0,-0.6854783,-0.6854783,0.6354783
ATG9A,0.0,-0.54728794,-0.54728794,0.49728796
ATL1,0.0,-0.59813887,-0.59813887,0.54813886
ATL2,0.0,-0.4370466,-0.4370466,0.38704658
ATOH1,0.0,-0.3959396,-0.3959396,0.34593958
ATOX1,0.0,-0.57070714,-0.57070714,0.52070713
ATP10A,0.0,-0.31275725,-0.31275725,0.26275724
ATP10D,0.0,-0.36577898,-0.36577898,0.31577897
ATP11A,0.0,-0.4848141,-0.4848141,0.4348141
ATP12A,0.0,-0.4287477,-0.4287477,0.3787477
ATP13A1,0.0,-0.40088242,-0.40088242,0.3508824
ATP13A2,0.0,-0.4720074,-0.4720074,0.42200738
ATP1A1,0.0,-0.46618974,-0.46618974,0.41618973
ATP1A3,0.0,-0.44312906,-0.44312906,0.39312905
ATP1B1,0.0,-0.5755721,-0.5755721,0.52557206
ATP2A1,0.0,-0.40590054,-0.40590054,0.35590053
ATP2A3,0.0,-0.44139016,-0.44139016,0.39139014
ATP2B3,0.0,-0.35219875,-0.35219875,0.30219874
ATP2C1,0.0,-0.5242241,-0.5242241,0.4742241
ATP2C2,0.0,-0.40079492,-0.40079492,0.3507949
ATP4B,0.0,-0.37772918,-0.37772918,0.32772917
ATP5E,0.0,-0.5087668,-0.5087668,0.45876676
ATP5I,0.0,-0.49003652,-0.49003652,0.4400365
ATP6AP2,0.0,-0.53863496,-0.53863496,0.48863494
ATP6V0B,0.0,-0.9243458,-0.9243458,0.8743458
ATP6V0D1,0.0,-0.6448376,-0.6448376,0.5948376
ATP6V0E1,0.0,-0.50056404,-0.50056404,0.45056403
ATP6V0E2,0.0,-0.6398048,-0.6398048,0.58980477
ATP6V1B1,0.0,-0.5118644,-0.5118644,0.4618644
ATP6V1C1,0.0,-0.870032,-0.870032,0.820032
ATP6V1D,0.0,-0.7465108,-0.7465108,0.6965108
ATP6V1E1,0.0,-0.6965028,-0.6965028,0.6465028
ATP6V1H,0.0,-0.7816469,-0.7816469,0.7316469
ATP7A,0.0,-0.56511784,-0.56511784,0.5151178
ATP7B,0.0,-0.546817,-0.546817,0.49681702
ATP8A1,0.0,-0.43403628,-0.43403628,0.38403627
ATP8B1,0.0,-0.48319107,-0.48319107,0.43319106
ATP8B3,0.0,-0.530494,-0.530494,0.48049396
ATP9A,0.0,-0.5825215,-0.5825215,0.5325215
ATP9B,0.0,-0.5357477,-0.5357477,0.4857477
ATPAF1,0.0,-0.65475047,-0.65475047,0.60475045
ATPAF2,0.0,-0.79741794,-0.79741794,0.7474179
ATRAID,0.0,-0.53520423,-0.53520423,0.48520425
ATRIP,0.0,-0.720806,-0.720806,0.670806
ATRN,0.0,-0.67078304,-0.67078304,0.62078303
ATRNL1,0.0,-0.456373,-0.456373,0.406373
ATXN10,0.0,-0.43050665,-0.43050665,0.38050663
ATXN1L,0.0,-0.99845004,-0.99845004,0.94845
ATXN2L,0.0,-0.6675989,-0.6675989,0.6175989
ATXN3,0.0,-0.36176807,-0.36176807,0.31176805
ATXN7,0.0,-0.4076588,-0.4076588,0.35765877
ATXN7L1,0.0,-0.5149392,-0.5149392,0.46493918
AUH,0.0,-0.48717183,-0.48717183,0.43717182
AUNIP,0.0,-0.48104274,-0.48104274,0.43104273
AUP1,0.0,-0.7778167,-0.7778167,0.7278167
AURKA,0.0,-0.6001556,-0.6001556,0.5501556
AURKAIP1,0.0,-0.7773884,-0.7773884,0.7273884
AURKB,0.0,-0.74620765,-0.74620765,0.69620764
AVEN,0.0,-0.6267067,-0.6267067,0.5767067
AVPI1,0.0,-0.5227186,-0.5227186,0.4727186
AVPR1B,0.0,-0.34131807,-0.34131807,0.29131806
AXIN2,0.0,-0.37794656,-0.37794656,0.32794654
AXL,0.0,-0.5599443,-0.5599443,0.50994426
AZI2,0.0,-0.54572034,-0.54572034,0.49572033
AZIN2,0.0,-0.5208908,-0.5208908,0.4708908
B3GALNT1,0.0,-0.49048036,-0.49048036,0.44048035
B3GALNT2,0.0,-0.60752285,-0.60752285,0.55752283
B3GALT4,0.0,-0.47258967,-0.47258967,0.42258966
B3GALT5,0.0,-0.4260456,-0.4260456,0.37604558
B3GALT6,0.0,-0.73064744,-0.73064744,0.68064743
B3GAT2,0.0,-0.32445124,-0.32445124,0.27445123
B3GNT2,0.0,-0.39663863,-0.39663863,0.34663862
B3GNT3,0.0,-0.3652299,-0.3652299,0.3152299
B3GNT4,0.0,-0.406315,-0.406315,0.356315
B3GNT7,0.0,-0.44032377,-0.44032377,0.39032376
B3GNTL1,0.0,-0.46563077,-0.46563077,0.41563076
B4GALNT1,0.0,-0.39672327,-0.39672327,0.34672326
B4GALNT2,0.0,-0.39565867,-0.39565867,0.34565866
B4GALNT3,0.0,-0.3618352,-0.3618352,0.3118352
B4GALNT4,0.0,-0.37036246,-0.37036246,0.32036245
B4GALT1,0.0,-0.82765365,-0.82765365,0.77765363
B4GALT2,0.0,-0.47940168,-0.47940168,0.42940167
B4GALT4,0.0,-0.5555737,-0.5555737,0.5055737
B4GALT5,0.0,-0.49580625,-0.49580625,0.44580624
B9D1,0.0,-0.5734506,-0.5734506,0.5234506
BACE1,0.0,-0.45172986,-0.45172986,0.40172985
BACE2,0.0,-0.38081184,-0.38081184,0.33081183
BACH1,0.0,-0.3447761,-0.3447761,0.29477608
BAD,0.0,-0.5756268,-0.5756268,0.5256268
BAG1,0.0,-0.93536264,-0.93536264,0.8853626
BAG3,0.0,-0.68980867,-0.68980867,0.63980865
BAG4,0.0,-0.5459225,-0.5459225,0.49592254
BAG5,0.0,-1.2123315,-1.2123315,1.1623316
BAG6,0.0,-0.8217157,-0.8217157,0.7717157
BAGE,0.0,-0.88562673,-0.88562673,0.8356267
BAGE2,0.0,-0.7701088,-0.7701088,0.7201088
BAGE3,0.0,-0.8317285,-0.8317285,0.7817285
BAGE4,0.0,-0.3380836,-0.3380836,0.28808358
BAHD1,0.0,-0.35116717,-0.35116717,0.30116716
BAIAP2L1,0.0,-0.48256743,-0.48256743,0.43256742
BAIAP2L2,0.0,-0.32303286,-0.32303286,0.27303284
BAIAP3,0.0,-0.44606146,-0.44606146,0.39606145
BAMBI,0.0,-0.48271406,-0.48271406,0.43271405
BANP,0.0,-0.5337316,-0.5337316,0.48373157
BAP1,0.0,-0.94297534,-0.94297534,0.89297533
BARD1,0.0,-0.53812265,-0.53812265,0.48812264
BARHL2,0.0,-0.36165428,-0.36165428,0.31165427
BARX2,0.0,-0.36661446,-0.36661446,0.31661445
BATF2,0.0,-0.6125949,-0.6125949,0.5625949
BATF3,0.0,-0.37650305,-0.37650305,0.32650304
BAZ1B,0.0,-0.59306014,-0.59306014,0.5430601
BAZ2B,0.0,-0.41059533,-0.41059533,0.36059532
BBC3,0.0,-0.48230547,-0.48230547,0.43230546
BBS1,0.0,-0.68109363,-0.68109363,0.6310936
BBS10,0.0,-0.40728483,-0.40728483,0.3572848
BBS12,0.0,-0.5583272,-0.5583272,0.5083272
BBS4,0.0,-0.5592674,-0.5592674,0.5092674
BBS9,0.0,-0.73060983,-0.73060983,0.6806098
BCAM,0.0,-0.31916422,-0.31916422,0.2691642
BCAP29,0.0,-0.6195006,-0.6195006,0.56950057
BCAP31,0.0,-0.6720026,-0.6720026,0.6220026
BCAR1,0.0,-0.7917802,-0.7917802,0.74178016
BCAR3,0.0,-0.56646496,-0.56646496,0.51646495
BCAS3,0.0,-0.5607892,-0.5607892,0.5107892
BCAS4,0.0,-0.5934742,-0.5934742,0.5434742
BCAT2,0.0,-0.8465408,-0.8465408,0.7965408
BCCIP,0.0,-0.48585746,-0.48585746,0.43585745
BCDIN3D,0.0,-0.3948866,-0.3948866,0.3448866
BCKDHB,0.0,-0.5772102,-0.5772102,0.5272102
BCL10,0.0,-0.4590137,-0.4590137,0.4090137
BCL11A,0.0,-0.32753792,-0.32753792,0.2775379
BCL2,0.0,-0.4271259,-0.4271259,0.3771259
BCL2L13,0.0,-0.79231197,-0.79231197,0.74231195
BCL2L2,0.0,-0.61956984,-0.61956984,0.5695698
BCL6,0.0,-0.4200034,-0.4200034,0.3700034
BCL7A,0.0,-0.40145573,-0.40145573,0.35145572
BCL7B,0.0,-0.5656254,-0.5656254,0.5156254
BCLAF1,0.0,-0.4794147,-0.4794147,0.4294147
BCOR,0.0,-0.5180686,-0.5180686,0.4680686
BCR,0.0,-0.55305254,-0.55305254,0.50305253
BDH1,0.0,-0.45717,-0.45717,0.40717
BDKRB2,0.0,-0.46627063,-0.46627063,0.4162706
BDNF,0.0,-0.41473228,-0.41473228,0.36473227
BECN1,0.0,-0.47970903,-0.47970903,0.42970902
BEGAIN,0.0,-0.47530714,-0.47530714,0.42530712
BEND2,0.0,-0.3295867,-0.3295867,0.2795867
BEND3,0.0,-0.5235923,-0.5235923,0.4735923
BEST2,0.0,-0.4078807,-0.4078807,0.35788068
BET1,0.0,-0.42233706,-0.42233706,0.37233704
BET1L,0.0,-0.60995096,-0.60995096,0.55995095
BEX2,0.0,-0.5143512,-0.5143512,0.46435118
BEX4,0.0,-0.5610123,-0.5610123,0.5110123
BEX5,0.0,-0.5848278,-0.5848278,0.53482777
BFAR,0.0,-0.7916047,-0.7916047,0.7416047
BFSP1,0.0,-0.576341,-0.576341,0.52634096
BHLHE23,0.0,-0.4112674,-0.4112674,0.3612674
BHLHE40,0.0,-0.49319738,-0.49319738,0.44319737
BHMT2,0.0,-0.388967,-0.388967,0.338967
BICD2,0.0,-0.4292878,-0.4292878,0.37928778
BID,0.0,-0.48575765,-0.48575765,0.43575764
BIN3,0.0,-0.40749377,-0.40749377,0.35749376
BIRC2,0.0,-0.61516386,-0.61516386,0.56516385
BIRC5,0.0,-0.47636327,-0.47636327,0.42636326
BIRC6,0.0,-0.527346,-0.527346,0.47734603
BIRC7,0.0,-0.32318747,-0.32318747,0.27318746
BIVM,0.0,-0.4750815,-0.4750815,0.4250815
BLCAP,0.0,-0.5421941,-0.5421941,0.49219412
BLM,0.0,-0.47142845,-0.47142845,0.42142844
BLOC1S1,0.0,-0.5844156,-0.5844156,0.5344156
BLOC1S2,0.0,-0.46962857,-0.46962857,0.41962856
BLOC1S3,0.0,-0.3559776,-0.3559776,0.30597758
BLOC1S4,0.0,-0.685824,-0.685824,0.63582397
BLOC1S5,0.0,-0.43548346,-0.43548346,0.38548344
BLOC1S6,0.0,-0.78280383,-0.78280383,0.7328038
BLVRA,0.0,-0.47630227,-0.47630227,0.42630225
BLZF1,0.0,-0.8080935,-0.8080935,0.7580935
BMF,0.0,-0.55058295,-0.55058295,0.50058293
BMI1,0.0,-0.5398637,-0.5398637,0.4898637
BMP1,0.0,-0.68532306,-0.68532306,0.63532305
BMP2K,0.0,-0.4942894,-0.4942894,0.4442894
BMP3,0.0,-0.41965806,-0.41965806,0.36965805
BMP4,0.0,-0.4255188,-0.4255188,0.3755188
BMP6,0.0,-0.5409781,-0.5409781,0.4909781
BMP7,0.0,-0.3043822,-0.3043822,0.2543822
BMP8A,0.0,-0.3930304,-0.3930304,0.3430304
BMP8B,0.0,-0.5647264,-0.5647264,0.5147264
BMPER,0.0,-0.43606037,-0.43606037,0.38606036
BMPR1A,0.0,-0.57534546,-0.57534546,0.52534544
BMPR1B,0.0,-0.3134709,-0.3134709,0.2634709
BMPR2,0.0,-0.50059754,-0.50059754,0.45059752
BMS1,0.0,-0.4928664,-0.4928664,0.44286638
BMS1P4,0.0,-0.5490478,-0.5490478,0.49904782
BNC1,0.0,-0.4646669,-0.4646669,0.4146669
BNC2,0.0,-0.44693252,-0.44693252,0.3969325
BNIP3,0.0,-0.6410821,-0.6410821,0.5910821
BNIP3L,0.0,-0.56367517,-0.56367517,0.51367515
BOD1,0.0,-0.7659058,-0.7659058,0.7159058
BOD1L1,0.0,-0.36675447,-0.36675447,0.31675446
BOK,0.0,-0.41588423,-0.41588423,0.3658842
BOLA1,0.0,-0.5053175,-0.5053175,0.4553175
BOLA3,0.0,-0.6255018,-0.6255018,0.5755018
BOLL,0.0,-0.37471586,-0.37471586,0.32471585
BOP1,0.0,-0.7024399,-0.7024399,0.6524399
BPGM,0.0,-0.5041722,-0.5041722,0.4541722
BPTF,0.0,-0.4050523,-0.4050523,0.3550523
BRAF,0.0,-0.6208692,-0.6208692,0.5708692
BRAP,0.0,-0.4734701,-0.4734701,0.42347008
BRCA1,0.0,-0.3601442,-0.3601442,0.3101442
BRCA2,0.0,-0.4353268,-0.4353268,0.3853268
BRD1,0.0,-0.66651374,-0.66651374,0.6165137
BRD2,0.0,-0.6319761,-0.6319761,0.5819761
BRD3,0.0,-0.5630414,-0.5630414,0.5130414
BRD8,0.0,-0.60582703,-0.60582703,0.555827
BRD9,0.0,-0.8706829,-0.8706829,0.8206829
BRDT,0.0,-0.43994987,-0.43994987,0.38994986
BREA2,0.0,-0.48799908,-0.48799908,0.43799907
BRF1,0.0,-0.62744355,-0.62744355,0.57744354
BRF2,0.0,-0.6608205,-0.6608205,0.6108205
BRI3,0.0,-0.3639932,-0.3639932,0.3139932
BRI3BP,0.0,-0.6556779,-0.6556779,0.6056779
BRICD5,0.0,-0.5866264,-0.5866264,0.5366264
BRK1,0.0,-0.60370314,-0.60370314,0.5537031
BRMS1,0.0,-0.60474586,-0.60474586,0.55474585
BRMS1L,0.0,-0.5701795,-0.5701795,0.5201795
BROX,0.0,-0.74263364,-0.74263364,0.6926336
BRPF3,0.0,-0.5648319,-0.5648319,0.5148319
BRSK1,0.0,-0.49945486,-0.49945486,0.44945484
BRSK2,0.0,-0.44746932,-0.44746932,0.3974693
BRWD1,0.0,-0.50023925,-0.50023925,0.45023927
BRWD1-IT2,0.0,-0.37233663,-0.37233663,0.3223366
BRWD3,0.0,-0.41253042,-0.41253042,0.3625304
BSDC1,0.0,-1.2281466,-1.2281466,1.1781466
BSG,0.0,-0.6388215,-0.6388215,0.5888215
BSX,0.0,-0.28747916,-0.28747916,0.23747917
BTAF1,0.0,-0.54754883,-0.54754883,0.49754885
BTBD10,0.0,-0.8028591,-0.8028591,0.7528591
BTBD17,0.0,-0.3733765,-0.3733765,0.32337648
BTBD3,0.0,-0.5203267,-0.5203267,0.4703267
BTBD6,0.0,-0.87193197,-0.87193197,0.82193196
BTBD7,0.0,-0.6197869,-0.6197869,0.5697869
BTBD8,0.0,-0.42676067,-0.42676067,0.37676066
BTBD9,0.0,-0.4586825,-0.4586825,0.4086825
BTC,0.0,-0.46090272,-0.46090272,0.4109027
BTD,0.0,-0.6024447,-0.6024447,0.5524447
BTF3,0.0,-0.3711437,-0.3711437,0.3211437
BTG1,0.0,-0.47662193,-0.47662193,0.4266219
BTG2,0.0,-0.42012486,-0.42012486,0.37012485
BTG3,0.0,-0.26290008,-0.26290008,0.21290007
BTG4,0.0,-0.33159906,-0.33159906,0.28159904
BTN1A1,0.0,-0.4340803,-0.4340803,0.3840803
BUB1,0.0,-0.6179331,-0.6179331,0.5679331
BUD13,0.0,-0.4774351,-0.4774351,0.4274351
BUD31,0.0,-0.85205525,-0.85205525,0.80205524
BZW2,0.0,-0.67343,-0.67343,0.62343
C10orf25,0.0,-0.4065423,-0.4065423,0.3565423
C10orf71,0.0,-0.40950677,-0.40950677,0.35950676
C10orf82,0.0,-0.20390275,-0.20390275,0.15390275
C11orf24,0.0,-0.57695293,-0.57695293,0.5269529
C11orf54,0.0,-0.8719992,-0.8719992,0.8219992
C11orf68,0.0,-0.59063977,-0.59063977,0.54063976
C11orf74,0.0,-0.4759628,-0.4759628,0.42596278
C11orf80,0.0,-0.643707,-0.643707,0.59370697
C11orf91,0.0,-0.41095042,-0.41095042,0.3609504
C11orf95,0.0,-0.45195323,-0.45195323,0.40195322
C11orf96,0.0,-0.9393034,-0.9393034,0.8893034
C11orf97,0.0,-0.4558433,-0.4558433,0.4058433
C12orf40,0.0,-0.44707868,-0.44707868,0.39707866
C12orf42,0.0,-0.40675396,-0.40675396,0.35675395
C12orf49,0.0,-0.5393099,-0.5393099,0.4893099
C12orf5,0.0,-0.337443,-0.337443,0.28744298
C12orf56,0.0,-0.4954502,-0.4954502,0.4454502
C12orf57,0.0,-0.66796684,-0.66796684,0.61796683
C12orf60,0.0,-0.47203767,-0.47203767,0.42203766
C12orf66,0.0,-0.42129806,-0.42129806,0.37129804
C12orf75,0.0,-0.3948736,-0.3948736,0.34487358
C12orf76,0.0,-0.7246109,-0.7246109,0.6746109
C14orf1,0.0,-0.37662497,-0.37662497,0.32662496
C14orf119,0.0,-0.4327857,-0.4327857,0.38278568
C14orf93,0.0,-0.55412084,-0.55412084,0.5041208
C15orf39,0.0,-0.4917456,-0.4917456,0.44174558
C15orf48,0.0,-0.5095816,-0.5095816,0.4595816
C15orf61,0.0,-0.7334191,-0.7334191,0.6834191
C16orf46,0.0,-0.30241722,-0.30241722,0.2524172
C16orf54,0.0,-0.35757685,-0.35757685,0.30757684
C16orf70,0.0,-0.80532014,-0.80532014,0.75532013
C16orf71,0.0,-0.5053623,-0.5053623,0.45536226
C16orf74,0.0,-0.4663942,-0.4663942,0.41639417
C16orf86,0.0,-0.59371924,-0.59371924,0.54371923
C16orf87,0.0,-0.48597836,-0.48597836,0.43597835
C17orf100,0.0,-0.47359088,-0.47359088,0.42359087
C17orf104,0.0,-0.38749593,-0.38749593,0.33749592
C17orf58,0.0,-0.4393505,-0.4393505,0.38935047
C17orf67,0.0,-0.39002556,-0.39002556,0.34002554
C17orf82,0.0,-0.46334738,-0.46334738,0.41334736
C17orf97,0.0,-0.4846024,-0.4846024,0.43460238
C17orf98,0.0,-0.36667472,-0.36667472,0.3166747
C17orf99,0.0,-0.42752555,-0.42752555,0.37752554
C18orf21,0.0,-0.62105966,-0.62105966,0.57105964
C18orf25,0.0,-0.7590652,-0.7590652,0.7090652
C18orf54,0.0,-0.37081885,-0.37081885,0.32081884
C18orf63,0.0,-0.35645282,-0.35645282,0.3064528
C19orf25,0.0,-0.6607174,-0.6607174,0.6107174
C19orf33,0.0,-0.20923343,-0.20923343,0.15923344
C19orf44,0.0,-0.48094252,-0.48094252,0.4309425
C19orf47,0.0,-0.5018745,-0.5018745,0.4518745
C19orf48,0.0,-0.5119954,-0.5119954,0.46199536
C19orf53,0.0,-0.5192268,-0.5192268,0.46922678
C19orf57,0.0,-0.4280333,-0.4280333,0.37803328
C19orf67,0.0,-0.40034318,-0.40034318,0.35034317
C19orf68,0.0,-0.38600138,-0.38600138,0.33600137
C19orf73,0.0,-0.48911905,-0.48911905,0.43911904
C1GALT1C1,0.0,-0.5838695,-0.5838695,0.5338695
C1orf115,0.0,-0.43048915,-0.43048915,0.38048914
C1orf122,0.0,-0.5174158,-0.5174158,0.4674158
C1orf141,0.0,-0.39840955,-0.39840955,0.34840953
C1orf146,0.0,-0.31452534,-0.31452534,0.26452532
C1orf159,0.0,-0.5777599,-0.5777599,0.5277599
C1orf167,0.0,-0.37075114,-0.37075114,0.32075113
C1orf21,0.0,-0.42768055,-0.42768055,0.37768054
C1orf210,0.0,-0.39729366,-0.39729366,0.34729365
C1orf216,0.0,-0.5937329,-0.5937329,0.5437329
C1orf220,0.0,-0.5710996,-0.5710996,0.52109957
C1orf229,0.0,-0.3681124,-0.3681124,0.31811237
C1orf35,0.0,-1.0053014,-1.0053014,0.95530134
C1orf43,0.0,-0.5741693,-0.5741693,0.52416927
C1orf50,0.0,-0.8473554,-0.8473554,0.7973554
C1orf87,0.0,-0.39597738,-0.39597738,0.34597737
C1orf94,0.0,-0.53953844,-0.53953844,0.48953843
C1QL1,0.0,-0.5513508,-0.5513508,0.50135076
C1QL4,0.0,-0.42854038,-0.42854038,0.37854037
C1QTNF8,0.0,-0.36317015,-0.36317015,0.31317014
C1QTNF9B,0.0,-0.41222858,-0.41222858,0.36222857
C1R,0.0,-0.51668453,-0.51668453,0.46668452
C20orf24,0.0,-0.42461133,-0.42461133,0.37461132
C20orf27,0.0,-0.45664877,-0.45664877,0.40664876
C20orf85,0.0,-0.66028243,-0.66028243,0.6102824
C21orf58,0.0,-0.5812984,-0.5812984,0.5312984
C21orf91,0.0,-0.34638804,-0.34638804,0.29638803
C22orf23,0.0,-0.47793478,-0.47793478,0.42793477
C22orf39,0.0,-0.778077,-0.778077,0.728077
C2CD2,0.0,-0.49010545,-0.49010545,0.44010544
C2CD3,0.0,-0.3691396,-0.3691396,0.3191396
C2CD4A,0.0,-0.4037317,-0.4037317,0.3537317
C2orf27B,0.0,-0.41180915,-0.41180915,0.36180913
C2orf49,0.0,-0.3922153,-0.3922153,0.3422153
C2orf88,0.0,-0.39647862,-0.39647862,0.3464786
C3orf18,0.0,-0.38117725,-0.38117725,0.33117723
C3orf33,0.0,-0.5615461,-0.5615461,0.5115461
C3orf38,0.0,-0.4838621,-0.4838621,0.4338621
C3orf52,0.0,-0.41898814,-0.41898814,0.36898813
C3orf62,0.0,-0.34228188,-0.34228188,0.29228187
C3orf67,0.0,-0.42105612,-0.42105612,0.3710561
C3orf70,0.0,-0.41226465,-0.41226465,0.36226463
C3orf80,0.0,-0.43366006,-0.43366006,0.38366005
C4orf19,0.0,-0.49251813,-0.49251813,0.44251812
C4orf36,0.0,-0.46148282,-0.46148282,0.4114828
C4orf48,0.0,-0.4227217,-0.4227217,0.3727217
C5orf22,0.0,-0.5459264,-0.5459264,0.49592638
C5orf24,0.0,-0.47091177,-0.47091177,0.42091176
C5orf30,0.0,-0.45165482,-0.45165482,0.4016548
C5orf45,0.0,-0.37390277,-0.37390277,0.32390276
C5orf47,0.0,-0.36388442,-0.36388442,0.3138844
C5orf63,0.0,-0.40693575,-0.40693575,0.35693574
C6orf132,0.0,-0.5079001,-0.5079001,0.45790014
C6orf141,0.0,-0.42150354,-0.42150354,0.37150353
C6orf195,0.0,-0.37264872,-0.37264872,0.3226487
C6orf47,0.0,-0.62945825,-0.62945825,0.57945824
C6orf52,0.0,-0.46721536,-0.46721536,0.41721535
C7orf13,0.0,-0.36244452,-0.36244452,0.3124445
C7orf25,0.0,-0.8676148,-0.8676148,0.8176148
C7orf31,0.0,-0.34993702,-0.34993702,0.299937
C7orf50,0.0,-0.8106124,-0.8106124,0.76061237
C7orf57,0.0,-0.5943361,-0.5943361,0.5443361
C8G,0.0,-0.32424083,-0.32424083,0.27424082
C8orf33,0.0,-0.7893482,-0.7893482,0.7393482
C8orf34,0.0,-0.46438792,-0.46438792,0.4143879
C8orf74,0.0,-0.40518096,-0.40518096,0.35518095
C8orf76,0.0,-0.67208236,-0.67208236,0.62208235
C9orf16,0.0,-0.5418269,-0.5418269,0.49182692
